4169,DB07010,N-BENZYL-4-[4-(3-CHLOROPHENYL)-1H-PYRAZOL-3-YL]-1H-PYRROLE-2-CARBOXAMIDE,,ClC1=CC(=CC=C1)C1=CNN=C1C1=CNC(=C1)C(=O)NCC1=CC=CC=C1,4.46,4.36,2.60e-03 g/l,11.61,1.63
4170,DB07012,"6-AMINO-3,7-DIHYDRO-IMIDAZO[4,5-G]QUINAZOLIN-8-ONE",,NC1=NC2=CC3=C(C=C2C(=O)N1)N=CN3,0,-0.22,4.20e-01 g/l,11.06,5.13
4171,DB07013,TERT-BUTYL 4-({[4-(BUT-2-YN-1-YLAMINO)PHENYL]SULFONYL}METHYL)-4-[(HYDROXYAMINO)CARBONYL]PIPERIDINE-1-CARBOXYLATE,,CC#CCNC1=CC=C(C=C1)S(=O)(=O)CC1(CCN(CC1)C(=O)OC(C)(C)C)C(=O)NO,1.93,1.65,1.32e-02 g/l,8.83,0.91
4172,DB07016,"(3R)-8-(dioxidosulfanyl)-3-methyl-1,2,3,4-tetrahydroquinoline",,[H][C@]1(C)CNC2=C(C1)C=CC=C2S(=O)=O,1.03,1.54,5.06e-01 g/l,5.83,2.71
4173,DB07017,"(5S)-2-{[(1S)-1-(4-Fluorophenyl)ethyl]amino}-5-(2-hydroxy-2-propanyl)-5-methyl-1,3-thiazol-4(5H)-one",,C[C@H](NC1=NC(=O)[C@@](C)(S1)C(C)(C)O)C1=CC=C(F)C=C1,2.65,2.55,6.22e-02 g/l,14.19,-0.28
4174,DB07018,5-ETHYL-3-[(2-METHOXYETHYL)METHYLAMINO]-6-METHYL-4-(3-METHYLBENZYL)PYRIDIN-2(1H)-ONE,,CCC1=C(C)NC(=O)C(N(C)CCOC)=C1CC1=CC=CC(C)=C1,3.18,3.13,8.12e-02 g/l,11.82,4.42
4175,DB07020,"N-{3-[5-(1H-1,2,4-triazol-3-yl)-1H-indazol-3-yl]phenyl}furan-2-carboxamide",,O=C(NC1=CC(=CC=C1)C1=NNC2=CC=C(C=C12)C1=NNC=N1)C1=CC=CO1,3.52,3.52,9.41e-02 g/l,9.75,1.67
4176,DB07022,3-Hydroxypropyl 3-[(7-carbamimidoyl-1-naphthyl)carbamoyl]benzenesulfonate,,NC(=N)C1=CC2=C(NC(=O)C3=CC=CC(=C3)S(=O)(=O)OCCCO)C=CC=C2C=C1,1.71,1.35,1.98e-02 g/l,10.86,11.5
4177,DB07023,"(1R)-2-[(Diaminomethylene)amino]-1-{4-[(4R)-4-(hydroxymethyl)-1,3,2-dioxaborolan-2-yl]phenyl}ethyl nicotinate",,[H]N([H])C(=NC[C@H](OC(=O)C1=CN=CC=C1)C1=CC=C(C=C1)B1OC[C@@H](CO)O1)N([H])[H],0.92,2.21,1.62e-01 g/l,14.65,11.23
4178,DB07024,"2-(3,4-DIHYDROXYPHENYL)-8-(1,1-DIOXIDOISOTHIAZOLIDIN-2-YL)-3-HYDROXY-6-METHYL-4H-CHROMEN-4-ONE",,CC1=CC(N2CCCS2(=O)=O)=C2OC(=C(O)C(=O)C2=C1)C1=CC=C(O)C(O)=C1,1.88,1.26,4.81e-01 g/l,8.4,-3.8
4179,DB07025,3-(5-{[4-(AMINOMETHYL)PIPERIDIN-1-YL]METHYL}-1H-INDOL-2-YL)QUINOLIN-2(1H)-ONE,,NCC1CCN(CC2=CC3=C(NC(=C3)C3=CC4=CC=CC=C4NC3=O)C=C2)CC1,3.41,2.77,7.09e-03 g/l,11.76,10.27
4180,DB07026,"(1S,5S,7R)-N~7~-(BIPHENYL-4-YLMETHYL)-N~3~-HYDROXY-6,8-DIOXA-3-AZABICYCLO[3.2.1]OCTANE-3,7-DICARBOXAMIDE",,[H][C@]12CN(C[C@]([H])(O1)[C@@]([H])(O2)C(=O)NCC1=CC=C(C=C1)C1=CC=CC=C1)C(=O)NO,1.34,1.51,4.58e-01 g/l,10.04,-4.1
4181,DB07027,D-phenylalanyl-N-(3-fluorobenzyl)-L-prolinamide,,[H][C@@](N)(CC1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])C(=O)NCC1=CC=CC(F)=C1,1.78,2.1,4.45e-02 g/l,14.67,7.7
4182,DB07028,(2-{[(4-BROMO-2-FLUOROBENZYL)AMINO]CARBONYL}-5-CHLOROPHENOXY)ACETIC ACID,,OC(=O)COC1=CC(Cl)=CC=C1C(=O)NCC1=C(F)C=C(Br)C=C1,3.77,3.61,3.55e-03 g/l,2.97,-1.4
4183,DB07030,(5-CHLORO-2-{[(3-NITROBENZYL)AMINO]CARBONYL}PHENOXY)ACETIC ACID,,OC(=O)COC1=CC(Cl)=CC=C1C(=O)NCC1=CC(=CC=C1)[N+]([O-])=O,2.88,2.64,7.55e-03 g/l,3,-1.3
4184,DB07031,"3-Fluoro-4-{[(2R)-2-hydroxy-2-(5,5,8,8-tetramethyl-5,6,7,8-tetrahydro-2-naphthalenyl)acetyl]amino}benzoic acid",,CC1(C)CCC(C)(C)C2=C1C=CC(=C2)[C@@H](O)C(=O)NC1=C(F)C=C(C=C1)C(O)=O,4.55,4.76,1.16e-03 g/l,3.87,-3.9
4185,DB07032,2-(4-HYDROXY-PHENYL)BENZOFURAN-5-OL,,OC1=CC=C(C=C1)C1=CC2=C(O1)C=CC(O)=C2,3.19,3.09,1.12e-01 g/l,9.13,-3.3
4186,DB07033,5-HYDROXY-3-[(1R)-1-(1H-PYRROL-2-YL)ETHYL]-2H-INDOL-2-ONE,,[H][C@](C)(C1=CC=CN1)C1=C2C=C(O)C=CC2=NC1=O,1.64,1.29,1.48e-01 g/l,9.41,0.45
4187,DB07034,"2,2'-{[9-(HYDROXYIMINO)-9H-FLUORENE-2,7-DIYL]BIS(OXY)}DIACETIC ACID",,ON=C1C2=CC(OCC(O)=O)=CC=C2C2=C1C=C(OCC(O)=O)C=C2,1.47,1.57,8.29e-02 g/l,2.96,1.56
4188,DB07035,"(2E)-3-{3-[(5-ETHYL-3-IODO-6-METHYL-2-OXO-1,2-DIHYDROPYRIDIN-4-YL)OXY]PHENYL}ACRYLONITRILE",,CCC1=C(C)NC(=O)C(I)=C1OC1=CC=CC(\C=C\C#N)=C1,3.97,3.68,1.74e-02 g/l,10.34,-4.7
4189,DB07036,"(3aS,4R,9bR)-2,2-difluoro-4-(4-hydroxyphenyl)-6-(methoxymethyl)-1,2,3,3a,4,9b-hexahydrocyclopenta[c]chromen-8-ol",,[H][C@@]12CC(F)(F)C[C@]1([H])[C@@]([H])(OC1=C2C=C(O)C=C1COC)C1=CC=C(O)C=C1,3.6,3.47,4.13e-02 g/l,9.31,-4.1
4190,DB07037,(2S)-1-AMINO-3-[(5-NITROQUINOLIN-8-YL)AMINO]PROPAN-2-OL,,[H][C@](O)(CN)CNC1=C2N=CC=CC2=C(C=C1)[N+]([O-])=O,0.6,0.12,1.19e+00 g/l,12.44,9.2
4191,DB07038,2-(cyclohexylamino)benzoic acid,,OC(=O)C1=CC=CC=C1NC1CCCCC1,2.15,3.55,2.11e-01 g/l,2.17,5.02
4192,DB07039,(2S)-N-(4-cyano-3-iodophenyl)-3-(4-cyanophenoxy)-2-hydroxy-2-methylpropanamide,,C[C@](O)(COC1=CC=C(C=C1)C#N)C(=O)NC1=CC=C(C#N)C(I)=C1,2.29,3.32,2.24e-02 g/l,11.95,-4
4193,DB07040,"2-amino-7-fluoro-5-oxo-5H-chromeno[2,3-b]pyridine-3-carboxamide",,NC(=O)C1=C(N)N=C2OC3=C(C=C(F)C=C3)C(=O)C2=C1,0.71,1.75,4.89e-01 g/l,13.45,1.19
4194,DB07041,"N-[2-(2,4-diaminopyrido[2,3-d]pyrimidin-7-yl)-2-methylpropyl]-4-phenoxybenzamide",,CC(C)(CNC(=O)C1=CC=C(OC2=CC=CC=C2)C=C1)C1=NC2=NC(N)=NC(N)=C2C=C1,3.8,3.86,5.79e-03 g/l,14.89,4.11
4195,DB07042,"7-amino-2-tert-butyl-4-{[2-(1H-imidazol-4-yl)ethyl]amino}pyrido[2,3-d]pyrimidine-6-carboxamide",,CC(C)(C)C1=NC2=NC(N)=C(C=C2C(NCCC2=CNC=N2)=N1)C(N)=O,2.09,2.22,4.66e-02 g/l,13.58,6.7
4196,DB07043,"7-amino-2-tert-butyl-4-(4-pyrimidin-2-ylpiperazin-1-yl)pyrido[2,3-d]pyrimidine-6-carboxamide",,CC(C)(C)C1=NC(N2CCN(CC2)C2=NC=CC=N2)=C2C=C(C(N)=O)C(N)=NC2=N1,2.55,3.45,1.05e-01 g/l,13.64,3.25
4197,DB07044,"3-bromo-N'-[(1E)-(3,5-dibromo-2,4-dihydroxyphenyl)methylidene]benzohydrazide",,OC1=C(Br)C=C(\C=N\NC(=O)C2=CC=CC(Br)=C2)C(O)=C1Br,4.94,4.66,8.44e-03 g/l,6.44,-0.21
4198,DB07045,"(2R,3R,4S,5R)-2-[6-amino-8-[(3,4-dichlorophenyl)methylamino]purin-9-yl]-5-(hydroxymethyl)oxolane-3,4-diol",,[H][C@]1(CO)O[C@@]([H])(N2C(NCC3=CC=C(Cl)C(Cl)=C3)=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,1.39,1,5.11e-01 g/l,12.45,4.7
4199,DB07046,"2-[(2-chloro-4-iodophenyl)amino]-N-{[(2R)-2,3-dihydroxypropyl]oxy}-3,4-difluorobenzamide",,[H][C@@](O)(CO)CONC(=O)C1=CC=C(F)C(F)=C1NC1=CC=C(I)C=C1Cl,3.21,4.44,1.03e-02 g/l,11.97,-3
4200,DB07047,"2',4'-DICHLORO-4-HYDROXY-1,1'-BIPHENYL-3-CARBOXYLIC ACID",,OC(=O)C1=CC(=CC=C1O)C1=C(Cl)C=C(Cl)C=C1,4.85,4.83,2.42e-02 g/l,2.7,-6.3
4201,DB07048,"N-[(2R)-5-(aminosulfonyl)-2,3-dihydro-1H-inden-2-yl]-2-propylpentanamide",,[H][C@]1(CC2=C(C1)C=C(C=C2)S(N)(=O)=O)NC(=O)C(CCC)CCC,2.97,2.93,2.37e-02 g/l,10.19,0.61
4202,DB07050,"5-[(phenylsulfonyl)amino]-1,3,4-thiadiazole-2-sulfonamide",,NS(=O)(=O)C1=NN=C(NS(=O)(=O)C2=CC=CC=C2)S1,0.26,0.21,4.38e-01 g/l,6.4,-2.8
4203,DB07052,5'-S-ethyl-5'-thioadenosine,,[H][C@]1(CSCC)O[C@@]([H])(N2C=NC3=C2N=CN=C3N)[C@]([H])(O)[C@]1([H])O,0.42,-0.36,5.00e+00 g/l,12.47,4.99
4204,DB07053,2-{5-[3-(7-PROPYL-3-TRIFLUOROMETHYLBENZO[D]ISOXAZOL-6-YLOXY)PROPOXY]INDOL-1-YL}ETHANOIC ACID,,CCCC1=C2ON=C(C2=CC=C1OCCCOC1=CC2=C(C=C1)N(CC(O)=O)C=C2)C(F)(F)F,5.3,5.37,1.22e-02 g/l,3.96,-2.7
4205,DB07054,(2R)-1-(DIMETHYLAMINO)-3-{4-[(6-{[2-FLUORO-5-(TRIFLUOROMETHYL)PHENYL]AMINO}PYRIMIDIN-4-YL)AMINO]PHENOXY}PROPAN-2-OL,,[H][C@](O)(COC1=CC=C(NC2=NC=NC(NC3=C(F)C=CC(=C3)C(F)(F)F)=C2)C=C1)CN(C)C,3.73,4.37,2.55e-02 g/l,13.22,8.7
4206,DB07055,"2-[2-(1H-tetrazol-5-yl)ethyl]-1H-isoindole-1,3(2H)-dione",,O=C1N(CCC2=NN=NN2)C(=O)C2=CC=CC=C12,0.36,0.21,1.38e+00 g/l,4.42,-1.2
4207,DB07056,"2-(6-{[(3-chloro-2-methylphenyl)sulfonyl]amino}pyridin-2-yl)-N,N-diethylacetamide",,CCN(CC)C(=O)CC1=CC=CC(NS(=O)(=O)C2=C(C)C(Cl)=CC=C2)=N1,3.23,3.33,8.37e-02 g/l,6.8,1.68
4208,DB07057,(3S)-1-(2-hydroxyphenyl)-5-oxopyrrolidine-3-carboxylic acid,,[H][C@]1(CN(C(=O)C1)C1=C(O)C=CC=C1)C(O)=O,0.72,0.38,1.58e+01 g/l,3.82,-4.2
4209,DB07058,"5-[1-(4-methoxyphenyl)-1H-benzimidazol-6-yl]-1,3,4-oxadiazole-2(3H)-thione",,COC1=CC=C(C=C1)N1C=NC2=C1C=C(C=C2)C1=NNC(=S)O1,3.51,2.93,1.96e-02 g/l,6.47,4.94
4210,DB07059,"N-{2-[6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-2,2-DIMETHYL-3-OXO-2,3-DIHYDRO-4H-1,4-BENZOXAZIN-4-YL]ETHYL}ACETAMIDE",,CCC1=NC(N)=NC(N)=C1C1=CC2=C(OC(C)(C)C(=O)N2CCNC(C)=O)C=C1,1.35,0.81,2.32e-01 g/l,15.18,7.77
4211,DB07060,3-(INDOL-3-YL) LACTATE,,[H][C@](O)(CC1=CNC2=C1C=CC=C2)C(O)=O,1.33,1.28,2.12e+00 g/l,4.14,-3.9
4212,DB07061,"1-(CYCLOHEXYLAMINO)-3-(6-METHYL-3,4-DIHYDRO-1H-CARBAZOL-9(2H)-YL)PROPAN-2-OL",,[H][C@](O)(CNC1CCCCC1)CN1C2=C(CCCC2)C2=C1C=CC(C)=C2,4.39,4.83,3.61e-03 g/l,14.44,10.21
4213,DB07062,"N-{3-[4-Hydroxy-1-(3-methylbutyl)-2-oxo-1,2-dihydropyrrolo[1,2-b]pyridazin-3-yl]-1,1-dioxido-2H-1,2,4-benzothiadiazin-7-yl}methanesulfonamide",,CC(C)CCN1N2C=CC=C2C(O)=C(C1=O)C1=NC2=C(C=C(NS(C)(=O)=O)C=C2)S(=O)(=O)N1,1.72,-0.11,3.33e-01 g/l,6.82,-3.1
4214,DB07063,Lidorestat,245116-90-9,OC(=O)CN1C=C(CC2=NC3=C(F)C(F)=CC(F)=C3S2)C2=C1C=CC=C2,3.94,4.3,1.10e-02 g/l,4.22,1.45
4215,DB07064,"(4R)-4-(3-HYDROXYPHENYL)-N,N,7,8-TETRAMETHYL-3,4-DIHYDROISOQUINOLINE-2(1H)-CARBOXAMIDE",,[H][C@@]1(CN(CC2=C1C=CC(C)=C2C)C(=O)N(C)C)C1=CC(O)=CC=C1,3.25,3.52,1.01e-01 g/l,9.44,-1.6
4216,DB07066,"2-CHLORO-N-[(3R)-2-OXO-1,2,3,4-TETRAHYDROQUINOLIN-3-YL]-6H-THIENO[2,3-B]PYRROLE-5-CARBOXAMIDE",,[H][C@]1(CC2=C(NC1=O)C=CC=C2)NC(=O)C1=CC2=C(N1)SC(Cl)=C2,3.24,3.14,5.60e-03 g/l,9.29,-2
4217,DB07067,"(2S,3S)-3-{3-[4-(METHYLSULFONYL)PHENYL]-1,2,4-OXADIAZOL-5-YL}-1-OXO-1-PYRROLIDIN-1-YLBUTAN-2-AMINE",,[H][C@@](N)(C(=O)N1CCCC1)[C@]([H])(C)C1=NC(=NO1)C1=CC=C(C=C1)S(C)(=O)=O,0.88,0.78,2.71e-01 g/l,19.22,7.53
4218,DB07068,"(4-{4-[(TERT-BUTOXYCARBONYL)AMINO]-2,2-BIS(ETHOXYCARBONYL)BUTYL}PHENYL)SULFAMIC ACID",,CCOC(=O)C(CCNC(=O)OC(C)(C)C)(CC1=CC=C(NS(O)(=O)=O)C=C1)C(=O)OCC,1.33,2.24,4.31e-02 g/l,-1.4,-6.9
4219,DB07069,m-Hydroxyhippuric acid,1637-75-8,OC(=O)CNC(=O)C1=CC(O)=CC=C1,0.52,0.22,2.91e+00 g/l,3.25,-1.4
4220,DB07070,(2S)-2-{3-[({[2-fluoro-4-(trifluoromethyl)phenyl]carbonyl}amino)methyl]-4-methoxybenzyl}butanoic acid,,[H][C@](CC)(CC1=CC(CNC(=O)C2=C(F)C=C(C=C2)C(F)(F)F)=C(OC)C=C1)C(O)=O,3.93,4.7,2.13e-03 g/l,4.08,-1.9
4221,DB07071,"(R)-1-(4-(4-(Hydroxymethyl)-1,3,2-dioxaborolan-2-YL)phenethyl)guanidine",,NC(N)=NCCC1=CC=C(C=C1)B1OC[C@@H](CO)O1,0.53,1.68,3.70e-01 g/l,14.65,11.63
4222,DB07073,"5,5-dimethyl-2-morpholin-4-yl-5,6-dihydro-1,3-benzothiazol-7(4H)-one",,CC1(C)CC2=C(SC(=N2)N2CCOCC2)C(=O)C1,2.18,2.11,5.57e-01 g/l,16.31,1.18
4223,DB07074,6-CARBAMIMIDOYL-4-(3-HYDROXY-2-METHYL-BENZOYLAMINO)-NAPHTHALENE-2-CARBOXYLIC ACID METHYL ESTER,,COC(=O)C1=CC2=CC=C(C=C2C(NC(=O)C2=CC=CC(O)=C2C)=C1)C(N)=N,2.4,2.6,1.74e-02 g/l,9.16,11.28
4224,DB07075,3-(5-{[4-(AMINOMETHYL)PIPERIDIN-1-YL]METHYL}-1H-INDOL-2-YL)-1H-INDAZOLE-6-CARBONITRILE,,NCC1CCN(CC2=CC3=C(NC(=C3)C3=NNC4=C3C=CC(=C4)C#N)C=C2)CC1,3.32,2.82,1.16e-02 g/l,13.02,10.28
4225,DB07076,6-[(Z)-AMINO(IMINO)METHYL]-N-[3-(CYCLOPENTYLOXY)PHENYL]-2-NAPHTHAMIDE,,NC(=N)C1=CC2=CC=C(C=C2C=C1)C(=O)NC1=CC=CC(OC2CCCC2)=C1,4.24,3.66,1.68e-03 g/l,11.79,11.12
4226,DB07077,"(R)-1-(4-(4-(Hydroxymethyl)-1,3,2-dioxaborolan-2-YL)phenyl)guanidine",,NC(N)=NC1=CC=C(C=C1)B1OC[C@@H](CO)O1,0.15,0.76,7.65e-01 g/l,14.65,10.09
4227,DB07078,"(3Z)-6-(4-HYDROXY-3-METHOXYPHENYL)-3-(1H-PYRROL-2-YLMETHYLENE)-1,3-DIHYDRO-2H-INDOL-2-ONE",,COC1=CC(=CC=C1O)C1=CC2=C(C=C1)\C(=C\C1=CC=CN1)C(=O)N2,3.49,3.45,4.58e-02 g/l,9.82,-2.1
4228,DB07079,3-{[4-(but-2-yn-1-yloxy)phenyl]sulfonyl}propane-1-thiol,,CC#CCOC1=CC=C(C=C1)S(=O)(=O)CCCS,3.21,2.49,8.97e-03 g/l,10.19,-4.9
4229,DB07080,TO-901317,293754-55-9,OC(C1=CC=C(C=C1)N(CC(F)(F)F)S(=O)(=O)C1=CC=CC=C1)(C(F)(F)F)C(F)(F)F,3.83,4.77,8.67e-03 g/l,7.45,-6.1
4230,DB07082,"1,1,1,3,3,3-HEXAFLUORO-2-{4-[(2,2,2-TRIFLUOROETHYL)AMINO]PHENYL}PROPAN-2-OL",,OC(C1=CC=C(NCC(F)(F)F)C=C1)(C(F)(F)F)C(F)(F)F,3.96,3.53,4.49e-02 g/l,7.51,1.23
4231,DB07083,beta-phenyl-D-phenylalanyl-N-propyl-L-prolinamide,,[H][C@@](N)(C(C1=CC=CC=C1)C1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])C(=O)NCCC,2.6,2.61,1.27e-02 g/l,15.59,7.66
4232,DB07084,"N-(6,7,9,10,17,18,20,21-octahydrodibenzo[b,k][1,4,7,10,13,16]hexaoxacyclooctadecin-2-yl)acetamide",,CC(=O)NC1=CC=C2OCCOCCOC3=C(OCCOCCOC2=C1)C=CC=C3,2.85,2.12,1.88e-02 g/l,14.48,-3.6
4233,DB07085,2-{[N-(2-ACETYL-5-CHLORO-4-FLUOROPHENYL)GLYCYL]AMINO}BENZOIC ACID,,CC(=O)C1=CC(F)=C(Cl)C=C1NCC(=O)NC1=CC=CC=C1C(O)=O,2.85,3.62,5.43e-03 g/l,3.56,0.28
4234,DB07086,"4-[(1S,2S,5S)-5-(HYDROXYMETHYL)-8-METHYL-3-OXABICYCLO[3.3.1]NON-7-EN-2-YL]PHENOL",,[H][C@@]12C[C@@](CO)(CO[C@]1([H])C1=CC=C(O)C=C1)CC=C2C,2.04,2.15,1.13e-01 g/l,9.47,-2.8
4235,DB07087,"4-[(1S,2S,5S,9R)-5-(HYDROXYMETHYL)-8,9-DIMETHYL-3-OXABICYCLO[3.3.1]NON-7-EN-2-YL]PHENOL",,[H][C@]1(C)CC[C@]2(CO)CO[C@]([H])(C3=CC=C(O)C=C3)[C@@]1([H])[C@@]2([H])C,2.4,2.84,5.58e-02 g/l,9.47,-2.8
4236,DB07088,(S)-N-(4-carbamimidoylbenzyl)-1-(2-(cyclopentyloxy)ethanoyl)pyrrolidine-2-carboxamide,,[H][C@]1(CCCN1C(=O)COC1CCCC1)C(=O)NCC1=CC=C(C=C1)C(N)=N,1.02,0.76,1.80e-01 g/l,15.21,11.48
4237,DB07089,N-[amino(imino)methyl]-2-[2-(2-chlorophenyl)-4-(4-propoxyphenyl)-3-thienyl]acetamide,,CCCOC1=CC=C(C=C1)C1=CSC(=C1CC(=O)NC(N)=N)C1=CC=CC=C1Cl,5.16,4.93,7.83e-04 g/l,13.19,6.7
4238,DB07090,(3S)-N-(3-CHLORO-2-METHYLPHENYL)-1-CYCLOHEXYL-5-OXOPYRROLIDINE-3-CARBOXAMIDE,,[H][C@]1(CN(C2CCCCC2)C(=O)C1)C(=O)NC1=C(C)C(Cl)=CC=C1,3.55,3.37,4.06e-02 g/l,13.81,-0.59
4239,DB07091,(S)-N-(4-carbamimidoylbenzyl)-1-(2-(cyclohexyloxy)ethanoyl)pyrrolidine-2-carboxamide,,[H][C@]1(CCCN1C(=O)COC1CCCCC1)C(=O)NCC1=CC=C(C=C1)C(N)=N,1.24,1.2,1.14e-01 g/l,15.17,11.48
4240,DB07092,"(2S,3S)-3-AMINO-4-(3,3-DIFLUOROPYRROLIDIN-1-YL)-N,N-DIMETHYL-4-OXO-2-(TRANS-4-[1,2,4]TRIAZOLO[1,5-A]PYRIDIN-6-YLCYCLOHEXYL)BUTANAMIDE",,[H][C@@](N)(C(=O)N1CCC(F)(F)C1)[C@@]([H])(C(=O)N(C)C)[C@@]1([H])CC[C@@]([H])(CC1)C1=CN2N=CN=C2C=C1,1.56,1.62,2.30e-01 g/l,18.91,7.39
4241,DB07093,"{3-[(5-CHLORO-1,3-BENZOTHIAZOL-2-YL)METHYL]-2,4-DIOXO-3,4-DIHYDROPYRIMIDIN-1(2H)-YL}ACETIC ACID",,OC(=O)CN1C=CC(=O)N(CC2=NC3=CC(Cl)=CC=C3S2)C1=O,1.98,1.43,1.18e-02 g/l,3.74,2.3
4242,DB07095,(S)-N-(4-carbamimidoylbenzyl)-1-(3-cyclopentylpropanoyl)pyrrolidine-2-carboxamide,,[H][C@]1(CCCN1C(=O)CCC1CCCC1)C(=O)NCC1=CC=C(C=C1)C(N)=N,2.28,1.88,6.65e-02 g/l,15.35,11.48
4243,DB07096,"6-AMINO-BENZO[DE]ISOQUINOLINE-1,3-DIONE",,NC1=CC=C2C(=O)NC(=O)C3=CC=CC1=C23,1.19,0.85,3.97e-01 g/l,9.01,2.64
4244,DB07097,"4-tert-butyl-N'-[(1E)-(3,5-dibromo-2,4-dihydroxyphenyl)methylidene]benzohydrazide",,CC(C)(C)C1=CC=C(C=C1)C(=O)N\N=C\C1=CC(Br)=C(O)C(Br)=C1O,5.7,5.44,2.28e-03 g/l,6.44,0.38
4245,DB07098,"4-bromo-N'-[(1E)-(3,5-dibromo-2,4-dihydroxyphenyl)methylidene]benzohydrazide",,OC1=C(Br)C=C(\C=N\NC(=O)C2=CC=C(Br)C=C2)C(O)=C1Br,4.95,4.66,9.12e-03 g/l,6.44,-0.21
4246,DB07099,N-[4-(benzyloxy)phenyl]glycinamide,,NCC(=O)NC1=CC=C(OCC2=CC=CC=C2)C=C1,1.75,1.85,5.83e-02 g/l,13.99,7.98
4247,DB07100,"4-CHLORO-6-(4-PIPERAZIN-1-YL-1H-PYRAZOL-5-YL)BENZENE-1,3-DIOL",,OC1=CC(O)=C(Cl)C=C1C1=C(C=NN1)N1CCNCC1,1.44,0.43,8.20e-01 g/l,7.94,8.76
4248,DB07101,PD-0325901,391210-10-9,[H][C@@](O)(CO)CONC(=O)C1=C(NC2=CC=C(I)C=C2F)C(F)=C(F)C=C1,2.64,3.98,3.13e-02 g/l,11.88,-3
4249,DB07102,(2S)-2-amino-5-oxo-5-[(4-phenylmethoxyphenyl)amino]pentanoic acid,,[H][C@](N)(CCC(=O)NC1=CC=C(OCC2=CC=CC=C2)C=C1)C(O)=O,-0.31,-0.19,9.40e-03 g/l,1.86,9.31
4250,DB07103,2-(4-METHYLPHENOXY)ETHYLPHOSPHINATE,,[H][P@]([O-])(=O)CCOC1=CC=C(C)C=C1,1.29,1.15,1.67e+00 g/l,2.2,-4.8
4251,DB07104,4-amino-N-[4-(benzyloxy)phenyl]butanamide,,NCCCC(=O)NC1=CC=C(OCC2=CC=CC=C2)C=C1,2.34,2.38,1.52e-02 g/l,14.76,9.99
4252,DB07105,2-[2-(4-Chloro-Phenylsulfanyl)-Acetylamino]-3-(4-Guanidino-Phenyl)-Propionamide,,NC(N)=NC1=CC=C(CC(NC(=O)CSC2=CC=C(Cl)C=C2)C(N)=O)C=C1,1.52,1.15,6.72e-03 g/l,12.07,10.8
4253,DB07107,(1S)-2-(1H-INDOL-3-YL)-1-[({5-[(E)-2-PYRIDIN-4-YLVINYL]PYRIDIN-3-YL}OXY)METHYL]ETHYLAMINE,,[H][C@@](N)(COC1=CN=CC(\C=C\C2=CC=NC=C2)=C1)CC1=CNC2=C1C=CC=C2,3.12,3.09,7.53e-04 g/l,17.11,9.24
4254,DB07109,Isoferulic acid,537-73-5,COC1=C(O)C=C(\C=C\C(O)=O)C=C1,1.56,1.67,8.71e-01 g/l,3.58,-4.9
4255,DB07111,"(4S,5E,7Z,10Z,13Z,16Z,19Z)-4-hydroxydocosa-5,7,10,13,16,19-hexaenoic acid",,[H][C@](O)(CCC(O)=O)\C=C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,6.01,5.52,1.24e-03 g/l,4.64,-2.9
4256,DB07112,N-[(4-HYDROXY-8-IODOISOQUINOLIN-3-YL)CARBONYL]GLYCINE,,OC(=O)CNC(=O)C1=C(O)C2=CC=CC(I)=C2C=N1,2.26,1.82,1.32e-01 g/l,2.67,0.99
4257,DB07113,"(2S)-6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-2-(3,5-DIFLUOROPHENYL)-4-(3-METHOXYPROPYL)-2H-1,4-BENZOXAZIN-3(4H)-ONE",,[H][C@]1(OC2=C(C=C(C=C2)C2=C(N)N=C(N)N=C2CC)N(CCCOC)C1=O)C1=CC(F)=CC(F)=C1,3.14,3.02,1.76e-02 g/l,17.25,7.77
4258,DB07116,1-(2-DEOXY-5-O-PHOSPHONO-BETA-D-ERYTHRO-PENTOFURANOSYL)-4-METHYL-1H-INDOLE,,[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP(O)(O)=O)N1C=CC2=C(C)C=CC=C12,0.69,1.8,1.15e+00 g/l,1.23,-3.2
4259,DB07117,"5-(4-PHENOXYPHENYL)-5-(4-PYRIMIDIN-2-YLPIPERAZIN-1-YL)PYRIMIDINE-2,4,6(2H,3H)-TRIONE",,O=C1NC(=O)C(N2CCN(CC2)C2=NC=CC=N2)(C(=O)N1)C1=CC=C(OC2=CC=CC=C2)C=C1,2.07,2.52,3.10e-02 g/l,7.67,2.95
4260,DB07118,Hymecromone,90-33-5,CC1=CC(=O)OC2=C1C=CC(O)=C2,2.19,1.78,1.99e+00 g/l,7.8,-7
4261,DB07119,1-CHLORO-6-(4-HYDROXYPHENYL)-2-NAPHTHOL,,OC1=CC=C(C=C1)C1=CC=C2C(C=CC(O)=C2Cl)=C1,4.35,4.61,6.30e-03 g/l,7.78,-5.5
4262,DB07120,"3-Carbamimidamido-1,1-diphenylurea",,NC(N)=NNC(=O)N(C1=CC=CC=C1)C1=CC=CC=C1,1.67,1.6,3.40e-01 g/l,9.27,5.68
